iter	Logloss
317	0.07245845001
318	0.07242006761
319	0.07237245419
320	0.07232774069
321	0.07225489315
322	0.07219561899
323	0.07211476515
324	0.0720561866
325	0.07196740371
326	0.07195472764
327	0.07192829613
328	0.07189201034
329	0.07184717749
330	0.07179133468
331	0.07172628256
332	0.07165747431
333	0.07158903302
334	0.07149222216
335	0.07138612254
336	0.07129959545
337	0.07120973824
338	0.07119291961
339	0.07115462432
340	0.07110692902
341	0.07105262383
342	0.07102220247
343	0.07092551345
344	0.07084301588
345	0.07076432345
346	0.07069294451
347	0.07065080909
348	0.07060069713
349	0.07055434246
350	0.07053347147
351	0.07052126609
352	0.07049936473
353	0.07041798489
354	0.07038480238
355	0.07035885304
356	0.07033988554
357	0.07032959446
358	0.07024833764
359	0.07021478433
360	0.07017842794
361	0.07008028376
362	0.07002941159
363	0.06999544484
364	0.06995268727
365	0.06991688128
366	0.06986972202
367	0.06982995552
368	0.06977186502
369	0.06971127694
370	0.06968792979
371	0.06964865719
372	0.06962939791
373	0.06956530832
374	0.06946098641
375	0.06940496639
376	0.0693779725
377	0.06935468233
378	0.06933603655
379	0.06929440139
380	0.0692600939
381	0.06924154973
382	0.06919518229
383	0.06915570554
384	0.06906250237
385	0.0690155067
386	0.06893076851
387	0.06884706626
388	0.06883005739
389	0.06877643232
390	0.06867035903
391	0.06856450786
392	0.06850332117
393	0.0684298304
394	0.06832878431
395	0.06828925685
396	0.06825377061
397	0.06821044359
398	0.06814091599
399	0.06810475466
400	0.06805419173
401	0.06797988947
402	0.06796358534
403	0.06790272685
404	0.06781471023
405	0.06779620129
406	0.06772166882
407	0.06764683498
408	0.06758041456
409	0.06750405696
410	0.06744818846
411	0.06740985323
412	0.06734390541
413	0.06727979013
414	0.06723454376
415	0.06719452882
416	0.06713267063
417	0.06711361866
418	0.06708245128
419	0.06704495095
420	0.06700420483
421	0.06695623334
422	0.06687153717
423	0.06679242264
424	0.06678217397
425	0.06672349387
426	0.06670812489
427	0.06665377032
428	0.06659722922
429	0.06652661535
430	0.06647350281
431	0.06641574174
432	0.06637535641
433	0.06633477045
434	0.06629633768
435	0.06625395672
436	0.066184907
437	0.0661375367
438	0.06607292175
439	0.06601033989
440	0.06598704657
441	0.06593040217
442	0.06585870918
443	0.065825473
444	0.06579021096
445	0.06577439511
446	0.065752392
447	0.06572803192
448	0.0656691361
449	0.06563943352
450	0.06555781108
451	0.06547268718
452	0.06539522697
453	0.06535212994
454	0.065279996
455	0.06521601926
456	0.06514562386
457	0.06507218224
458	0.06499376142
459	0.06493373957
460	0.06486574999
461	0.06482992687
462	0.06477932334
463	0.06473442212
464	0.06467411018
465	0.06463435813
466	0.06456937318
467	0.06450292178
468	0.06449164729
469	0.06446265686
470	0.06441410639
471	0.06435076083
472	0.06429026051
473	0.06426083227
474	0.06424848872
475	0.0641993782
476	0.06412851781
477	0.06411650409
478	0.06410784938
479	0.06403024261
480	0.06400301222
481	0.06393789203
482	0.06388483264
483	0.06383294861
484	0.06377920907
485	0.06369758387
486	0.06362854909
487	0.06359029842
488	0.06354271494
489	0.06352146715
490	0.06345933039
491	0.0633820278
492	0.06331501117
493	0.06329128468
494	0.06322430722
495	0.06316276716
496	0.06315159812
497	0.06311753198
498	0.06306381867
499	0.06304196019
500	0.0630158081
501	0.0629649868
502	0.06289759277
503	0.06283877428
504	0.06276902021
505	0.06270008054
506	0.06263990239
507	0.06260751396
508	0.06257299151
509	0.06253496754
510	0.06249844507
511	0.06246124836
512	0.06240267133
513	0.06235850743
514	0.06232035034
515	0.06228146095
516	0.06220577223
517	0.06216464137
518	0.06212486882
519	0.0621021617
520	0.06206849105
521	0.06203610163
522	0.06197196878
523	0.0618983241
524	0.06184838417
525	0.06177317805
526	0.06170245208
527	0.06165472167
528	0.06161136532
529	0.06156778769
530	0.06151137421
531	0.06146129524
532	0.06142142856
533	0.06137644917
534	0.0613374296
535	0.06127918079
536	0.06123382688
537	0.0612120452
538	0.06119439434
539	0.06114429282
540	0.06107924227
541	0.06103533727
542	0.06102618226
543	0.06099876826
544	0.06098202
545	0.06093939119
546	0.06088782935
547	0.06087905583
548	0.06084977864
549	0.06080552894
550	0.06076927706
551	0.06070498577
552	0.06063107875
553	0.06061453985
554	0.06056260996
555	0.0605459432
556	0.06052902728
557	0.06050460457
558	0.06049097049
559	0.06047225278
560	0.06041527084
561	0.0603467623
562	0.06032669367
563	0.06026284225
564	0.06019845751
565	0.06010950876
566	0.06003445869
567	0.05999178767
568	0.05996414012
569	0.05992608813
570	0.05985986197
571	0.05985549538
572	0.05982404314
573	0.05982035603
574	0.05977553078
575	0.05971296679
576	0.05965463732
577	0.05960188351
578	0.05956126502
579	0.05954758361
580	0.05952632038
581	0.05951406286
582	0.05944896936
583	0.05942668881
584	0.05940725519
585	0.05937854624
586	0.05936159638
587	0.05932543537
588	0.05929835333
589	0.0592701239
590	0.05921279029
591	0.05919996814
592	0.05917569143
593	0.05912477103
594	0.05905801335
595	0.05903900708
596	0.05902429668
597	0.05901552365
598	0.05898130631
599	0.0589309907
600	0.05890534157
601	0.05884491488
602	0.05881454855
603	0.05879842799
604	0.05878284147
605	0.05874488296
606	0.05874110787
607	0.05870157183
608	0.05865063438
609	0.05858937792
610	0.05856452175
611	0.05852508992
612	0.05849047116
613	0.0584375313
614	0.05839412948
615	0.05838952283
616	0.05835042389
617	0.05833150381
618	0.0583013594
619	0.05826633612
620	0.05820841761
621	0.05814042639
622	0.05812394158
623	0.05806561545
624	0.05801663243
625	0.05799955587
626	0.05795798749
627	0.05790696106
628	0.05786869064
629	0.05779917158
630	0.05778731513
631	0.05772923079
632	0.05771112342
633	0.05767316671
634	0.05762879377
635	0.05757755393
636	0.05754569662
637	0.05752565856
638	0.05751103919
639	0.05750088122
640	0.05748795142
641	0.05748061385
642	0.05740436549
643	0.05736082923
644	0.05733111009
645	0.05729927456
646	0.05725562892
647	0.0572430362
648	0.0572097912
649	0.05718510167
650	0.05715574788
651	0.05714526418
652	0.05712402398
653	0.05705444021
654	0.05700293863
655	0.0569749797
656	0.05693670392
657	0.05688332989
658	0.05684315927
659	0.05677617435
660	0.05674608545
661	0.05668354457
662	0.05665270785
663	0.05661411611
664	0.0565760626
665	0.05654049335
666	0.05652928226
667	0.05652041316
668	0.05651273902
669	0.05646746731
670	0.05641105376
671	0.05634819279
672	0.05632193086
673	0.0562993646
674	0.05629056197
675	0.05627716998
676	0.05624866368
677	0.05621663888
678	0.05621179948
679	0.05616959786
680	0.05611706501
681	0.05610021438
682	0.05605407987
683	0.0560476458
684	0.05602637377
685	0.05599567728
686	0.05596198574
687	0.05591588051
688	0.05586195134
689	0.05581694557
690	0.05577354325
691	0.05574822711
692	0.05571601181
693	0.05566478536
694	0.05560434025
695	0.0555544225
696	0.05550638816
697	0.0554404427
698	0.05539255571
699	0.05535381835
700	0.05531966799
701	0.05527856395
702	0.05523500482
703	0.05520255527
704	0.05517194787
705	0.0551361498
706	0.05509977754
707	0.0550817046
708	0.0550629617
709	0.05502971045
710	0.05499966749
711	0.05499491277
712	0.05495525463
713	0.05490108051
714	0.05488061093
715	0.05487486372
716	0.05486473854
717	0.05484169556
718	0.05479075455
719	0.05476037715
720	0.05475416071
721	0.05470715901
722	0.05468648712
723	0.05464738604
724	0.05458046122
725	0.0545426966
726	0.05450106742
727	0.05445900133
728	0.05443248478
729	0.0543859463
730	0.0543545649
731	0.05431399863
732	0.05428982313
733	0.05425451329
734	0.05421687902
735	0.0541896398
736	0.05416761033
737	0.05416422656
738	0.05415605098
739	0.05412254621
740	0.05412005344
741	0.05410782769
742	0.0540614275
743	0.05400130229
744	0.05393400628
745	0.05389577203
746	0.05387422069
747	0.05384195594
748	0.05381310222
749	0.05377485297
750	0.05371918186
751	0.05369736504
752	0.05364260546
753	0.0536011198
754	0.05356860131
755	0.05352863203
756	0.05349163774
757	0.05343665803
758	0.05339046393
759	0.05334381992
760	0.05331367705
761	0.05326073588
762	0.05324224622
763	0.05318985613
764	0.05314834425
765	0.0530827418
766	0.05304213087
767	0.05303253526
768	0.05299498048
769	0.05299219962
770	0.0529503144
771	0.0529153111
772	0.05286016312
773	0.05283425891
774	0.05276823736
775	0.05271966888
776	0.05267490036
777	0.05264112822
778	0.0526062746
779	0.05259297246
780	0.05258190145
781	0.05257089054
782	0.05252482619
783	0.05248372149
784	0.05244555885
785	0.05242590773
786	0.05242455589
787	0.05239801709
788	0.05237148209
789	0.05233864875
790	0.05230879607
791	0.05227545002
792	0.05223939107
793	0.0522037792
794	0.05216204383
795	0.0521316307
796	0.05212309507
797	0.05208502118
798	0.05204395366
799	0.05200934067
800	0.05196895654
801	0.05194403367
802	0.05190388937
803	0.0518643323
804	0.05182687725
805	0.05179568975
806	0.05177161787
807	0.05175404322
808	0.05172385941
809	0.05170542193
810	0.05166118351
811	0.05164437246
812	0.05163213299
813	0.05160886443
814	0.05158090297
815	0.05154500569
816	0.05152831663
817	0.05150611056
818	0.05147725214
819	0.0514317473
820	0.05140346176
821	0.05134833113
822	0.05134019006
823	0.05132651315
824	0.05128218651
825	0.05123860809
826	0.05120612506
827	0.05120257509
828	0.05117986163
829	0.05115762151
830	0.05110156303
831	0.05109380659
832	0.05104438794
833	0.05102974564
834	0.05098943992
835	0.05096918201
836	0.05094117338
837	0.05091053072
838	0.05087733476
839	0.05086127086
840	0.05083710058
841	0.05082234942
842	0.0508012237
843	0.05079089744
844	0.05077580697
845	0.05072895829
846	0.05066707541
847	0.05066166387
848	0.05063969238
849	0.0506225163
850	0.05060869261
851	0.05058476057
852	0.05053742259
853	0.05052921118
854	0.05050078306
855	0.05048906068
856	0.0504801727
857	0.05045063467
858	0.05041952256
859	0.0503656695
860	0.05034988048
861	0.0503098349
862	0.05028228199
863	0.05024582626
864	0.05019788583
865	0.05018102508
866	0.05015118264
867	0.05011517774
868	0.05008778515
869	0.05005674674
870	0.05000519134
871	0.04996235068
872	0.04993837927
873	0.04991421724
874	0.04988709918
875	0.0498723911
876	0.04984513209
877	0.04983461064
878	0.04977995721
879	0.04973230231
880	0.04968403001
881	0.04965754541
882	0.0496465317
883	0.04959553279
884	0.04957342298
885	0.04952577264
886	0.04950542132
887	0.04949723196
888	0.04946948914
889	0.04942713618
890	0.04939853486
891	0.04934607261
892	0.04930725539
893	0.04927554503
894	0.04924725291
895	0.04922771117
896	0.04917307568
897	0.04915814536
898	0.04914013069
899	0.04911723949
900	0.04907904305
901	0.04906441958
902	0.0490165103
903	0.04898202995
904	0.04895124674
905	0.04890572303
906	0.0488627637
907	0.04885684578
908	0.04884955997
909	0.04880477947
910	0.0487831725
911	0.04877680809
912	0.04873703472
913	0.04870808076
914	0.04867480153
915	0.04865603483
916	0.04864085295
917	0.04859755245
918	0.0485649994
919	0.04853467484
920	0.04852426816
921	0.04850434051
922	0.04847995462
923	0.04845387663
924	0.04843780654
925	0.04840622391
926	0.04839143088
927	0.04836474455
928	0.04833836461
929	0.04831204639
930	0.04828306588
931	0.04823638082
932	0.0482137514
933	0.04818470393
934	0.04815481355
935	0.04814438113
936	0.04810817063
937	0.04808041473
938	0.04804850196
939	0.04804630887
940	0.04803815469
941	0.04802691061
942	0.04802555048
943	0.04801969304
944	0.04801291084
945	0.04799043509
946	0.04797727532
947	0.04795366041
948	0.04791312498
949	0.04790807493
950	0.04788485141
951	0.04788364118
952	0.04787465811
953	0.04783307074
954	0.04781955764
955	0.04779370446
956	0.04773873277
957	0.04768238246
958	0.04764847024
959	0.04760190355
960	0.04758436796
961	0.04755401383
962	0.04754766028
963	0.04750198577
964	0.04748483618
965	0.04746932483
966	0.04744604657
967	0.04740868411
968	0.04739589848
969	0.0473512773
970	0.0473390029
971	0.04731484537
972	0.04730257199
973	0.04727691739
974	0.04726456872
975	0.04724562213
976	0.04721409454
977	0.04719166581
978	0.04716555723
979	0.04713214949
980	0.04710643543
981	0.04709816355
982	0.0470811014
983	0.04704659342
984	0.04703849742
985	0.04703695439
986	0.04701929644
987	0.04698932368
988	0.04695897064
989	0.04692607583
990	0.04691781894
991	0.04686111363
992	0.04683674518
993	0.04679568615
994	0.04675770507
995	0.04672706886
996	0.04669560907
997	0.04668060368
998	0.0466685865
999	0.04666291675
